
time,gFx,gFy,gFz,wx,wy,wz,Latitude,Longitude,Speed (m/s),
51.9310,-0.0279,-0.0227,0.9934,0.0008,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
51.9510,-0.0279,-0.0227,0.9934,0.0008,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
51.9550,-0.0279,-0.0227,0.9934,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
51.9570,-0.0288,-0.0244,0.9922,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
51.9700,-0.0286,-0.0220,0.9890,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
51.9910,-0.0283,-0.0222,0.9907,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0140,-0.0283,-0.0222,0.9907,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0170,-0.0283,-0.0222,0.9907,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0200,-0.0291,-0.0222,0.9922,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0300,-0.0271,-0.0227,0.9897,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0510,-0.0288,-0.0222,0.9914,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0710,-0.0288,-0.0222,0.9914,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0740,-0.0288,-0.0222,0.9914,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0770,-0.0281,-0.0220,0.9909,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.0910,-0.0276,-0.0230,0.9909,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.1140,-0.0281,-0.0222,0.9907,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.1380,-0.0281,-0.0222,0.9907,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.1410,-0.0281,-0.0222,0.9907,0.0002,-0.0017,-0.0015,32.80675756,34.99652634,0.00000000,
52.1440,-0.0279,-0.0222,0.9926,0.0002,-0.0017,-0.0015,32.80675756,34.99652634,0.00000000,
52.1570,-0.0274,-0.0200,0.9917,0.0002,-0.0017,-0.0015,32.80675756,34.99652634,0.00000000,
52.1700,-0.0286,-0.0217,0.9934,0.0002,-0.0017,-0.0015,32.80675756,34.99652634,0.00000000,
52.1910,-0.0286,-0.0217,0.9934,0.0002,-0.0017,-0.0015,32.80675756,34.99652634,0.00000000,
52.1940,-0.0286,-0.0217,0.9934,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.1950,-0.0271,-0.0225,0.9926,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.2090,-0.0283,-0.0235,0.9919,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.2310,-0.0293,-0.0232,0.9926,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.2510,-0.0293,-0.0232,0.9926,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
52.2550,-0.0293,-0.0232,0.9926,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.2560,-0.0274,-0.0237,0.9934,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.2700,-0.0271,-0.0230,0.9926,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.2900,-0.0254,-0.0227,0.9941,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.3100,-0.0254,-0.0227,0.9941,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.3110,-0.0254,-0.0227,0.9941,-0.0004,0.0001,0.0003,32.80675756,34.99652634,0.00000000,
52.3120,-0.0286,-0.0222,0.9931,-0.0004,0.0001,0.0003,32.80675756,34.99652634,0.00000000,
52.3290,-0.0276,-0.0217,0.9931,-0.0004,0.0001,0.0003,32.80675756,34.99652634,0.00000000,
52.3490,-0.0286,-0.0232,0.9924,-0.0004,0.0001,0.0003,32.80675756,34.99652634,0.00000000,
52.3700,-0.0286,-0.0232,0.9924,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.3720,-0.0286,-0.0232,0.9924,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.3740,-0.0291,-0.0220,0.9944,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.3890,-0.0286,-0.0230,0.9939,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.4090,-0.0276,-0.0227,0.9934,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.4300,-0.0276,-0.0227,0.9934,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.4330,-0.0276,-0.0227,0.9934,0.0008,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
52.4350,-0.0269,-0.0220,0.9953,0.0008,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
52.4500,-0.0269,-0.0227,0.9936,0.0008,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
52.4690,-0.0283,-0.0213,0.9944,0.0008,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
52.4900,-0.0283,-0.0213,0.9944,0.0008,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
52.4930,-0.0283,-0.0213,0.9944,0.0002,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.4950,-0.0276,-0.0210,0.9922,0.0002,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.5090,-0.0266,-0.0230,0.9936,0.0002,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.5300,-0.0281,-0.0217,0.9934,0.0002,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.5520,-0.0281,-0.0217,0.9934,0.0002,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.5560,-0.0281,-0.0217,0.9934,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.5590,-0.0291,-0.0222,0.9941,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.5700,-0.0279,-0.0237,0.9929,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.5900,-0.0288,-0.0217,0.9939,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.6110,-0.0288,-0.0217,0.9939,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.6140,-0.0288,-0.0217,0.9939,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.6160,-0.0266,-0.0220,0.9922,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.6330,-0.0274,-0.0222,0.9931,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.6500,-0.0279,-0.0230,0.9926,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.6720,-0.0279,-0.0230,0.9926,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.6740,-0.0279,-0.0230,0.9926,-0.0010,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.6750,-0.0274,-0.0203,0.9939,-0.0010,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.6910,-0.0271,-0.0239,0.9926,-0.0010,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.7100,-0.0266,-0.0225,0.9944,-0.0010,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.7300,-0.0266,-0.0225,0.9944,-0.0010,0.0007,0.0009,32.80675756,34.99652634,0.00000000,
52.7330,-0.0266,-0.0225,0.9944,-0.0010,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
52.7350,-0.0264,-0.0210,0.9924,-0.0010,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
52.7490,-0.0276,-0.0237,0.9914,-0.0010,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
52.7690,-0.0286,-0.0237,0.9936,-0.0010,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
52.7900,-0.0286,-0.0237,0.9936,-0.0010,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
52.7920,-0.0286,-0.0237,0.9936,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.7940,-0.0257,-0.0230,0.9956,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.8090,-0.0271,-0.0227,0.9912,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.8320,-0.0266,-0.0215,0.9931,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.8520,-0.0266,-0.0215,0.9931,0.0002,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
52.8550,-0.0266,-0.0215,0.9931,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.8580,-0.0271,-0.0235,0.9909,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.8700,-0.0286,-0.0235,0.9922,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.8890,-0.0261,-0.0222,0.9929,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.9100,-0.0271,-0.0215,0.9934,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
52.9140,-0.0271,-0.0215,0.9934,0.0002,-0.0017,0.0003,32.80675756,34.99652634,0.00000000,
52.9170,-0.0271,-0.0215,0.9934,0.0002,-0.0017,0.0003,32.80675756,34.99652634,0.00000000,
52.9320,-0.0286,-0.0220,0.9922,0.0002,-0.0017,0.0003,32.80675756,34.99652634,0.00000000,
52.9510,-0.0279,-0.0222,0.9922,0.0002,-0.0017,0.0003,32.80675756,34.99652634,0.00000000,
52.9720,-0.0279,-0.0222,0.9922,0.0002,-0.0017,0.0003,32.80675756,34.99652634,0.00000000,
52.9750,-0.0279,-0.0222,0.9922,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.9770,-0.0274,-0.0217,0.9919,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
52.9920,-0.0291,-0.0230,0.9924,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.0100,-0.0274,-0.0222,0.9919,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.0320,-0.0274,-0.0222,0.9919,0.0008,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.0360,-0.0274,-0.0222,0.9919,-0.0004,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
53.0380,-0.0286,-0.0213,0.9922,-0.0004,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
53.0510,-0.0266,-0.0208,0.9912,-0.0004,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
53.0700,-0.0266,-0.0232,0.9914,-0.0004,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
53.0910,-0.0269,-0.0230,0.9922,-0.0004,-0.0005,-0.0009,32.80675756,34.99652634,0.00000000,
53.0940,-0.0269,-0.0230,0.9922,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
53.0970,-0.0269,-0.0230,0.9922,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
53.1090,-0.0266,-0.0227,0.9907,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
53.1320,-0.0283,-0.0227,0.9922,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
53.1510,-0.0283,-0.0227,0.9922,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
53.1550,-0.0283,-0.0227,0.9922,-0.0010,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
53.1580,-0.0274,-0.0222,0.9914,-0.0010,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
53.1720,-0.0286,-0.0227,0.9929,-0.0010,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
53.1900,-0.0264,-0.0232,0.9924,-0.0010,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
53.2130,-0.0264,-0.0232,0.9924,-0.0010,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
53.2180,-0.0264,-0.0232,0.9924,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
53.2200,-0.0276,-0.0205,0.9919,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
53.2280,-0.0266,-0.0222,0.9926,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
53.2510,-0.0288,-0.0220,0.9934,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
53.2700,-0.0288,-0.0220,0.9934,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
53.2720,-0.0288,-0.0220,0.9934,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
53.2720,-0.0286,-0.0225,0.9919,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
53.2900,-0.0296,-0.0232,0.9936,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
53.3090,-0.0264,-0.0213,0.9919,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
53.3300,-0.0264,-0.0213,0.9919,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
53.3310,-0.0264,-0.0213,0.9919,0.0008,-0.0005,0.0009,32.80675756,34.99652634,0.00000000,
53.3320,-0.0264,-0.0227,0.9909,0.0008,-0.0005,0.0009,32.80675756,34.99652634,0.00000000,
53.3490,-0.0269,-0.0227,0.9902,0.0008,-0.0005,0.0009,32.80675756,34.99652634,0.00000000,
53.3690,-0.0276,-0.0222,0.9912,0.0008,-0.0005,0.0009,32.80675756,34.99652634,0.00000000,
53.3910,-0.0276,-0.0222,0.9912,0.0008,-0.0005,0.0009,32.80675756,34.99652634,0.00000000,
53.3960,-0.0276,-0.0222,0.9912,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
53.4000,-0.0274,-0.0227,0.9922,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
53.4100,-0.0259,-0.0227,0.9929,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
53.4280,-0.0264,-0.0213,0.9900,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
53.4510,-0.0264,-0.0213,0.9900,-0.0004,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
53.4540,-0.0264,-0.0213,0.9900,0.0008,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.4560,-0.0281,-0.0215,0.9926,0.0008,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.4690,-0.0276,-0.0225,0.9917,0.0008,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.4900,-0.0293,-0.0217,0.9904,0.0008,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.5110,-0.0271,-0.0239,0.9914,0.0008,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.5150,-0.0271,-0.0239,0.9914,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.5170,-0.0271,-0.0239,0.9914,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.5310,-0.0259,-0.0217,0.9909,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.5510,-0.0257,-0.0235,0.9909,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.5730,-0.0257,-0.0235,0.9909,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.5760,-0.0257,-0.0235,0.9909,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
53.5790,-0.0288,-0.0225,0.9922,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
53.5900,-0.0276,-0.0235,0.9912,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
53.6100,-0.0261,-0.0225,0.9912,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
53.6290,-0.0261,-0.0225,0.9912,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
53.6310,-0.0261,-0.0225,0.9912,-0.0004,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
53.6320,-0.0288,-0.0237,0.9924,-0.0004,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
53.6510,-0.0281,-0.0213,0.9919,-0.0004,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
53.6690,-0.0269,-0.0225,0.9914,-0.0004,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
53.6890,-0.0279,-0.0217,0.9931,-0.0004,0.0001,0.0009,32.80675756,34.99652634,0.00000000,
53.6910,-0.0279,-0.0217,0.9931,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.6910,-0.0279,-0.0217,0.9931,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.7080,-0.0266,-0.0203,0.9924,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.7290,-0.0279,-0.0242,0.9944,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.7500,-0.0279,-0.0242,0.9944,0.0002,-0.0005,-0.0003,32.80675756,34.99652634,0.00000000,
53.7540,-0.0279,-0.0242,0.9944,-0.0004,-0.0017,0.0009,32.80675756,34.99652634,0.00000000,
53.7560,-0.0266,-0.0230,0.9924,-0.0004,-0.0017,0.0009,32.80675756,34.99652634,0.00000000,
53.7700,-0.0286,-0.0220,0.9924,-0.0004,-0.0017,0.0009,32.80675756,34.99652634,0.00000000,
53.7890,-0.0281,-0.0220,0.9968,-0.0004,-0.0017,0.0009,32.80675756,34.99652634,0.00000000,
53.8080,-0.0281,-0.0220,0.9968,-0.0004,-0.0017,0.0009,32.80675756,34.99652634,0.00000000,
53.8100,-0.0281,-0.0220,0.9968,0.0008,-0.0011,0.0009,32.80675756,34.99652634,0.00000000,
53.8110,-0.0261,-0.0215,0.9929,0.0008,-0.0011,0.0009,32.80675756,34.99652634,0.00000000,
53.8280,-0.0274,-0.0230,0.9944,0.0008,-0.0011,0.0009,32.80675756,34.99652634,0.00000000,
53.8470,-0.0276,-0.0242,0.9956,0.0008,-0.0011,0.0009,32.80675756,34.99652634,0.00000000,
53.8680,-0.0276,-0.0232,0.9934,0.0008,-0.0011,0.0009,32.80675756,34.99652634,0.00000000,
53.8690,-0.0276,-0.0232,0.9934,-0.0004,-0.0017,-0.0003,32.80675756,34.99652634,0.00000000,
53.8690,-0.0276,-0.0232,0.9934,-0.0004,-0.0017,-0.0003,32.80675756,34.99652634,0.00000000,
53.8880,-0.0264,-0.0227,0.9944,-0.0004,-0.0017,-0.0003,32.80675756,34.99652634,0.00000000,
53.9080,-0.0276,-0.0235,0.9958,-0.0004,-0.0017,-0.0003,32.80675756,34.99652634,0.00000000,
53.9290,-0.0276,-0.0235,0.9958,-0.0004,-0.0017,-0.0003,32.80675756,34.99652634,0.00000000,
53.9340,-0.0276,-0.0235,0.9958,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.9360,-0.0276,-0.0225,0.9963,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.9520,-0.0286,-0.0217,0.9946,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.9720,-0.0266,-0.0232,0.9948,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.9900,-0.0266,-0.0232,0.9948,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
53.9930,-0.0266,-0.0232,0.9948,0.0008,-0.0023,0.0015,32.80675756,34.99652634,0.00000000,
53.9940,-0.0274,-0.0220,0.9948,0.0008,-0.0023,0.0015,32.80675756,34.99652634,0.00000000,
54.0090,-0.0293,-0.0235,0.9961,0.0008,-0.0023,0.0015,32.80675756,34.99652634,0.00000000,
54.0280,-0.0271,-0.0235,0.9961,0.0008,-0.0023,0.0015,32.80675756,34.99652634,0.00000000,
54.0490,-0.0271,-0.0235,0.9961,0.0008,-0.0023,0.0015,32.80675756,34.99652634,0.00000000,
54.0520,-0.0271,-0.0235,0.9961,0.0002,-0.0011,0.0003,32.80675756,34.99652634,0.00000000,
54.0540,-0.0288,-0.0225,0.9966,0.0002,-0.0011,0.0003,32.80675756,34.99652634,0.00000000,
54.0690,-0.0291,-0.0232,0.9966,0.0002,-0.0011,0.0003,32.80675756,34.99652634,0.00000000,
54.0890,-0.0274,-0.0222,0.9946,0.0002,-0.0011,0.0003,32.80675756,34.99652634,0.00000000,
54.1080,-0.0283,-0.0227,0.9944,0.0002,-0.0011,0.0003,32.80675756,34.99652634,0.00000000,
54.1090,-0.0283,-0.0227,0.9944,-0.0010,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.1090,-0.0283,-0.0227,0.9944,-0.0010,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.1270,-0.0276,-0.0227,0.9963,-0.0010,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.1480,-0.0257,-0.0242,0.9956,-0.0010,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.1700,-0.0257,-0.0242,0.9956,-0.0010,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.1720,-0.0257,-0.0242,0.9956,-0.0004,0.0014,-0.0003,32.80675756,34.99652634,0.00000000,
54.1730,-0.0279,-0.0225,0.9956,-0.0004,0.0014,-0.0003,32.80675756,34.99652634,0.00000000,
54.1900,-0.0264,-0.0225,0.9980,-0.0004,0.0014,-0.0003,32.80675756,34.99652634,0.00000000,
54.2080,-0.0276,-0.0220,0.9944,-0.0004,0.0014,-0.0003,32.80675756,34.99652634,0.00000000,
54.2300,-0.0276,-0.0220,0.9944,-0.0004,0.0014,-0.0003,32.80675756,34.99652634,0.00000000,
54.2320,-0.0276,-0.0220,0.9944,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
54.2340,-0.0279,-0.0230,0.9963,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
54.2510,-0.0279,-0.0237,0.9970,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
54.2680,-0.0266,-0.0237,0.9966,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
54.2890,-0.0266,-0.0237,0.9966,-0.0004,0.0001,-0.0009,32.80675756,34.99652634,0.00000000,
54.2900,-0.0266,-0.0237,0.9966,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
54.2910,-0.0274,-0.0237,0.9978,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
54.3080,-0.0291,-0.0232,0.9980,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
54.3290,-0.0276,-0.0225,0.9980,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
54.3490,-0.0276,-0.0225,0.9980,0.0002,0.0007,-0.0009,32.80675756,34.99652634,0.00000000,
54.3500,-0.0276,-0.0225,0.9980,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
54.3510,-0.0283,-0.0227,0.9975,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
54.3680,-0.0291,-0.0217,0.9953,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
54.3890,-0.0264,-0.0213,0.9978,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
54.4090,-0.0264,-0.0213,0.9978,0.0002,-0.0005,0.0003,32.80675756,34.99652634,0.00000000,
54.4110,-0.0264,-0.0213,0.9978,0.0002,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
54.4120,-0.0283,-0.0227,0.9992,0.0002,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
54.4280,-0.0266,-0.0249,0.9995,0.0002,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
54.4480,-0.0279,-0.0225,0.9985,0.0002,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
54.4690,-0.0279,-0.0225,0.9985,0.0002,-0.0011,-0.0009,32.80675756,34.99652634,0.00000000,
54.4720,-0.0279,-0.0225,0.9985,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
54.4760,-0.0293,-0.0213,0.9980,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
54.4880,-0.0281,-0.0232,0.9975,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
54.5080,-0.0281,-0.0215,0.9978,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
54.5290,-0.0281,-0.0215,0.9978,-0.0004,0.0007,-0.0003,32.80675756,34.99652634,0.00000000,
54.5310,-0.0281,-0.0215,0.9978,-0.0010,0.0001,0.0015,32.80675756,34.99652634,0.00000000,
54.5310,-0.0269,-0.0239,0.9975,-0.0010,0.0001,0.0015,32.80675756,34.99652634,0.00000000,
54.5480,-0.0274,-0.0230,0.9978,-0.0010,0.0001,0.0015,32.80675756,34.99652634,0.00000000,
54.5680,-0.0271,-0.0210,0.9968,-0.0010,0.0001,0.0015,32.80675756,34.99652634,0.00000000,
54.5890,-0.0271,-0.0210,0.9968,-0.0010,0.0001,0.0015,32.80675756,34.99652634,0.00000000,
54.5910,-0.0271,-0.0210,0.9968,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.5920,-0.0266,-0.0237,0.9966,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.6090,-0.0291,-0.0227,0.9975,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.6280,-0.0281,-0.0227,0.9958,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.6490,-0.0286,-0.0230,0.9966,0.0002,0.0001,-0.0003,32.80675756,34.99652634,0.00000000,
54.6500,-0.0286,-0.0230,0.9966,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
54.6510,-0.0286,-0.0230,0.9966,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
54.6680,-0.0274,-0.0225,0.9958,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
54.6890,-0.0283,-0.0225,0.9978,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
54.7090,-0.0283,-0.0225,0.9978,-0.0004,0.0007,0.0003,32.80675756,34.99652634,0.00000000,
54.7100,-0.0283,-0.0225,0.9978,0.0008,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7110,-0.0279,-0.0244,0.9946,0.0008,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7280,-0.0286,-0.0215,0.9941,0.0008,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7480,-0.0269,-0.0247,0.9951,0.0008,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7700,-0.0281,-0.0232,0.9956,0.0008,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7720,-0.0281,-0.0232,0.9956,-0.0016,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7740,-0.0281,-0.0232,0.9956,-0.0016,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.7880,-0.0279,-0.0239,0.9956,-0.0016,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.8080,-0.0286,-0.0220,0.9939,-0.0016,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
54.8300,-0.0286,-0.0220,0.9939,-0.0016,-0.0003,-0.0004,32.80675756,34.99652634,0.00000000,
