ACCELEROMETER X (m/sֲ²),ACCELEROMETER Y (m/sֲ²),ACCELEROMETER Z (m/sֲ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.163,-9.802,-0.038,0,0,0,23768,2021-01-15 19:05:20:293
0.163,-9.802,-0.038,0,0,0,23780,2021-01-15 19:05:20:305
0.163,-9.802,-0.038,0,0,0,23788,2021-01-15 19:05:20:313
0.163,-9.802,-0.038,0,0,0,23798,2021-01-15 19:05:20:323
0.175,-9.793,-0.048,0,0,0,23808,2021-01-15 19:05:20:333
0.175,-9.793,-0.048,0,0,0,23818,2021-01-15 19:05:20:343
0.175,-9.793,-0.048,0,0,0,23829,2021-01-15 19:05:20:354
0.175,-9.793,-0.048,0,0,0,23840,2021-01-15 19:05:20:365
0.175,-9.793,-0.048,0,0,0,23848,2021-01-15 19:05:20:373
0.175,-9.793,-0.048,0,0,0,23858,2021-01-15 19:05:20:383
0.17,-9.793,-0.067,0,0,0,23868,2021-01-15 19:05:20:393
0.17,-9.793,-0.067,0,0,0,23878,2021-01-15 19:05:20:403
0.17,-9.793,-0.067,0,0,0,23888,2021-01-15 19:05:20:413
0.17,-9.793,-0.067,0,0,0,23898,2021-01-15 19:05:20:423
0.17,-9.793,-0.067,0,0,0,23909,2021-01-15 19:05:20:434
0.17,-9.793,-0.067,0,0,0,23918,2021-01-15 19:05:20:443
0.182,-9.785,-0.055,0,0,0,23928,2021-01-15 19:05:20:453
0.182,-9.785,-0.055,0,0,0,23938,2021-01-15 19:05:20:463
0.182,-9.785,-0.055,0,0,0,23949,2021-01-15 19:05:20:474
0.182,-9.785,-0.055,0,0,0,23958,2021-01-15 19:05:20:483
0.182,-9.785,-0.055,0,0,0,23969,2021-01-15 19:05:20:494
0.182,-9.785,-0.055,0,0,0,23978,2021-01-15 19:05:20:503
0.177,-9.793,-0.053,0,-0.001,0,23993,2021-01-15 19:05:20:518
0.177,-9.793,-0.053,0,-0.001,0,23998,2021-01-15 19:05:20:523
0.177,-9.793,-0.053,0,-0.001,0,24008,2021-01-15 19:05:20:533
0.177,-9.793,-0.053,0,-0.001,0,24018,2021-01-15 19:05:20:543
0.177,-9.793,-0.053,0,-0.001,0,24028,2021-01-15 19:05:20:553
0.177,-9.793,-0.053,0,-0.001,0,24037,2021-01-15 19:05:20:562
0.175,-9.788,-0.053,0,-0.001,0,24049,2021-01-15 19:05:20:574
0.175,-9.788,-0.053,0,-0.001,0,24061,2021-01-15 19:05:20:586
0.175,-9.788,-0.053,0,-0.001,0,24068,2021-01-15 19:05:20:593
0.175,-9.788,-0.053,0,-0.001,0,24078,2021-01-15 19:05:20:603
0.175,-9.788,-0.053,0,-0.001,0,24088,2021-01-15 19:05:20:613
0.175,-9.788,-0.053,0,-0.001,0,24098,2021-01-15 19:05:20:623
0.163,-9.802,-0.067,0,-0.001,0,24108,2021-01-15 19:05:20:633
0.163,-9.802,-0.067,0,-0.001,0,24123,2021-01-15 19:05:20:648
0.163,-9.802,-0.067,0,-0.001,0,24128,2021-01-15 19:05:20:653
0.163,-9.802,-0.067,0,-0.001,0,24138,2021-01-15 19:05:20:663
0.163,-9.802,-0.067,0,-0.001,0,24155,2021-01-15 19:05:20:680
0.163,-9.802,-0.067,0,-0.001,0,24159,2021-01-15 19:05:20:684
0.168,-9.8,-0.043,0,-0.001,0,24168,2021-01-15 19:05:20:693
0.168,-9.8,-0.043,0,-0.001,0,24178,2021-01-15 19:05:20:703
0.168,-9.8,-0.043,0,-0.001,0,24188,2021-01-15 19:05:20:713
0.168,-9.8,-0.043,0,-0.001,0,24198,2021-01-15 19:05:20:723
0.168,-9.8,-0.043,0,-0.001,0,24208,2021-01-15 19:05:20:733
0.168,-9.8,-0.043,0,-0.001,0,24218,2021-01-15 19:05:20:743
0.172,-9.788,-0.074,0,-0.001,0,24228,2021-01-15 19:05:20:753
0.172,-9.788,-0.074,0,-0.001,0,24238,2021-01-15 19:05:20:763
0.172,-9.788,-0.074,0,-0.001,0,24249,2021-01-15 19:05:20:774
0.172,-9.788,-0.074,0,-0.001,0,24258,2021-01-15 19:05:20:783
0.172,-9.788,-0.074,0,-0.001,0,24270,2021-01-15 19:05:20:795
0.172,-9.788,-0.074,0,-0.001,0,24278,2021-01-15 19:05:20:803
0.151,-9.795,-0.045,0,-0.001,0,24288,2021-01-15 19:05:20:813
0.151,-9.795,-0.045,0,-0.001,0,24298,2021-01-15 19:05:20:823
0.151,-9.795,-0.045,0,-0.001,0,24308,2021-01-15 19:05:20:833
0.151,-9.795,-0.045,0,-0.001,0,24324,2021-01-15 19:05:20:849
0.151,-9.795,-0.045,0,-0.001,0,24328,2021-01-15 19:05:20:853
0.151,-9.795,-0.045,0,-0.001,0,24338,2021-01-15 19:05:20:863
0.175,-9.788,-0.034,0,0,0,24349,2021-01-15 19:05:20:874
0.175,-9.788,-0.034,0,0,0,24358,2021-01-15 19:05:20:883
0.175,-9.788,-0.034,0,0,0,24368,2021-01-15 19:05:20:893
0.175,-9.788,-0.034,0,0,0,24377,2021-01-15 19:05:20:902
0.175,-9.788,-0.034,0,0,0,24388,2021-01-15 19:05:20:913
0.175,-9.788,-0.034,0,0,0,24399,2021-01-15 19:05:20:924
0.172,-9.783,-0.043,0,0,0,24408,2021-01-15 19:05:20:933
0.172,-9.783,-0.043,0,0,0,24420,2021-01-15 19:05:20:945
0.172,-9.783,-0.043,0,0,0,24428,2021-01-15 19:05:20:953
0.172,-9.783,-0.043,0,0,0,24438,2021-01-15 19:05:20:963
0.172,-9.783,-0.043,0,0,0,24447,2021-01-15 19:05:20:972
0.172,-9.783,-0.043,0,0,0,24458,2021-01-15 19:05:20:983
0.168,-9.781,-0.038,0,0,0,24469,2021-01-15 19:05:20:994
0.168,-9.781,-0.038,0,0,0,24478,2021-01-15 19:05:21:003
0.168,-9.781,-0.038,0,0,0,24488,2021-01-15 19:05:21:013
0.168,-9.781,-0.038,0,0,0,24499,2021-01-15 19:05:21:024
0.168,-9.781,-0.038,0,0,0,24508,2021-01-15 19:05:21:033
0.168,-9.781,-0.038,0,0,0,24519,2021-01-15 19:05:21:044
0.189,-9.805,-0.062,0,0,0,24528,2021-01-15 19:05:21:053
0.189,-9.805,-0.062,0,0,0,24538,2021-01-15 19:05:21:063
0.189,-9.805,-0.062,0,0,0,24548,2021-01-15 19:05:21:073
0.189,-9.805,-0.062,0,0,0,24558,2021-01-15 19:05:21:083
0.189,-9.805,-0.062,0,0,0,24569,2021-01-15 19:05:21:094
0.189,-9.805,-0.062,0,0,0,24578,2021-01-15 19:05:21:103
0.17,-9.788,-0.05,0,0,0,24588,2021-01-15 19:05:21:113
0.17,-9.788,-0.05,0,0,0,24598,2021-01-15 19:05:21:123
0.17,-9.788,-0.05,0,0,0,24608,2021-01-15 19:05:21:133
0.17,-9.788,-0.05,0,0,0,24618,2021-01-15 19:05:21:143
0.17,-9.788,-0.05,0,0,0,24628,2021-01-15 19:05:21:153
0.17,-9.788,-0.05,0,0,0,24638,2021-01-15 19:05:21:163
0.17,-9.788,-0.05,0,0,0,24648,2021-01-15 19:05:21:173
0.17,-9.788,-0.05,0,0,0,24658,2021-01-15 19:05:21:183
0.175,-9.773,-0.05,0,0,0,24669,2021-01-15 19:05:21:194
0.175,-9.773,-0.05,0,0,0,24678,2021-01-15 19:05:21:203
0.175,-9.773,-0.05,0,0,0,24692,2021-01-15 19:05:21:217
0.175,-9.773,-0.05,0,0,0,24698,2021-01-15 19:05:21:223
0.175,-9.773,-0.05,0,-0.001,0,24708,2021-01-15 19:05:21:233
0.175,-9.773,-0.05,0,-0.001,0,24719,2021-01-15 19:05:21:244
0.158,-9.793,-0.057,0,-0.001,0,24728,2021-01-15 19:05:21:253
0.158,-9.793,-0.057,0,-0.001,0,24741,2021-01-15 19:05:21:266
0.158,-9.793,-0.057,0,-0.001,0,24748,2021-01-15 19:05:21:273
0.158,-9.793,-0.057,0,-0.001,0,24758,2021-01-15 19:05:21:283
0.158,-9.793,-0.057,0,-0.001,0,24768,2021-01-15 19:05:21:293
0.172,-9.797,-0.048,0,-0.001,0,24778,2021-01-15 19:05:21:303
0.172,-9.797,-0.048,0,-0.001,0,24787,2021-01-15 19:05:21:312
0.172,-9.797,-0.048,0,-0.001,0,24798,2021-01-15 19:05:21:323
0.172,-9.797,-0.048,0,-0.001,0,24807,2021-01-15 19:05:21:332
0.172,-9.797,-0.048,0,-0.001,0,24818,2021-01-15 19:05:21:343
0.172,-9.797,-0.048,0,0,0,24827,2021-01-15 19:05:21:352
0.172,-9.797,-0.048,0,0,0,24837,2021-01-15 19:05:21:362
0.17,-9.793,-0.05,0,0,0,24848,2021-01-15 19:05:21:373
0.17,-9.793,-0.05,0,0,0,24858,2021-01-15 19:05:21:383
0.17,-9.793,-0.05,0,0,0,24869,2021-01-15 19:05:21:394
0.17,-9.793,-0.05,0,0,0,24880,2021-01-15 19:05:21:405
0.17,-9.793,-0.05,0,0,0,24888,2021-01-15 19:05:21:413
0.177,-9.781,-0.041,0,0,0,24897,2021-01-15 19:05:21:422
0.177,-9.781,-0.041,0,0,0,24908,2021-01-15 19:05:21:433
0.177,-9.781,-0.041,0,0,0,24918,2021-01-15 19:05:21:443
0.177,-9.781,-0.041,0,0,0,24928,2021-01-15 19:05:21:453
0.177,-9.781,-0.041,0,-0.001,0,24941,2021-01-15 19:05:21:466
0.177,-9.781,-0.041,0,-0.001,0,24948,2021-01-15 19:05:21:473
0.177,-9.797,-0.06,0,-0.001,0,24960,2021-01-15 19:05:21:485
0.177,-9.797,-0.06,0,-0.001,0,24968,2021-01-15 19:05:21:493
0.177,-9.797,-0.06,0,-0.001,0,24978,2021-01-15 19:05:21:503
0.177,-9.797,-0.06,0,-0.001,0,24988,2021-01-15 19:05:21:513
0.177,-9.797,-0.06,0,-0.001,0,24998,2021-01-15 19:05:21:523
0.177,-9.797,-0.06,0,-0.001,0,25008,2021-01-15 19:05:21:533
0.177,-9.797,-0.06,0,-0.001,0,25018,2021-01-15 19:05:21:543
0.16,-9.79,-0.055,0,-0.001,0,25028,2021-01-15 19:05:21:553
0.16,-9.79,-0.055,0,-0.001,0,25038,2021-01-15 19:05:21:563
0.16,-9.79,-0.055,0,-0.001,0,25048,2021-01-15 19:05:21:573
0.16,-9.79,-0.055,0,-0.001,0,25058,2021-01-15 19:05:21:583
0.16,-9.79,-0.055,0,-0.001,0,25067,2021-01-15 19:05:21:592
0.16,-9.79,-0.055,0,-0.001,0,25078,2021-01-15 19:05:21:603
0.175,-9.8,-0.062,0,-0.001,0,25088,2021-01-15 19:05:21:613
0.175,-9.8,-0.062,0,-0.001,0,25098,2021-01-15 19:05:21:623
0.175,-9.8,-0.062,0,-0.001,0,25108,2021-01-15 19:05:21:633
0.175,-9.8,-0.062,0,-0.001,0,25118,2021-01-15 19:05:21:643
0.175,-9.8,-0.062,0,-0.001,0,25128,2021-01-15 19:05:21:653
0.163,-9.79,-0.024,0,-0.001,0,25138,2021-01-15 19:05:21:663
0.163,-9.79,-0.024,0,-0.001,0,25148,2021-01-15 19:05:21:673
0.163,-9.79,-0.024,0,-0.001,0,25158,2021-01-15 19:05:21:683
0.163,-9.79,-0.024,0,-0.001,0,25168,2021-01-15 19:05:21:693
0.163,-9.79,-0.024,0,-0.001,0,25178,2021-01-15 19:05:21:703
0.163,-9.79,-0.024,0,-0.001,0,25189,2021-01-15 19:05:21:714
0.163,-9.79,-0.024,0,-0.001,0,25198,2021-01-15 19:05:21:723
0.182,-9.776,-0.048,0,-0.001,0,25208,2021-01-15 19:05:21:733
0.182,-9.776,-0.048,0,-0.001,0,25217,2021-01-15 19:05:21:742
0.182,-9.776,-0.048,0,-0.001,0,25227,2021-01-15 19:05:21:752
0.182,-9.776,-0.048,0,-0.001,0,25240,2021-01-15 19:05:21:765
0.182,-9.776,-0.048,0,-0.001,0,25248,2021-01-15 19:05:21:773
0.168,-9.795,-0.057,0,-0.001,0,25258,2021-01-15 19:05:21:783
0.168,-9.795,-0.057,0,-0.001,0,25268,2021-01-15 19:05:21:793
0.168,-9.795,-0.057,0,-0.001,0,25278,2021-01-15 19:05:21:803
0.168,-9.795,-0.057,0,-0.001,0,25288,2021-01-15 19:05:21:813
0.168,-9.795,-0.057,0,-0.001,0,25298,2021-01-15 19:05:21:823
0.168,-9.795,-0.057,0,0,0,25308,2021-01-15 19:05:21:833
0.172,-9.805,-0.069,0,0,0,25318,2021-01-15 19:05:21:843
0.172,-9.805,-0.069,0,0,0,25328,2021-01-15 19:05:21:853
0.172,-9.805,-0.069,0,0,0,25338,2021-01-15 19:05:21:863
0.172,-9.805,-0.069,0,0,0,25348,2021-01-15 19:05:21:873
0.172,-9.805,-0.069,0,0,0,25360,2021-01-15 19:05:21:885
0.172,-9.805,-0.069,0,0,0,25375,2021-01-15 19:05:21:900
0.16,-9.778,-0.043,0,0,0,25378,2021-01-15 19:05:21:903
0.16,-9.778,-0.043,0,0,0,25388,2021-01-15 19:05:21:913
0.16,-9.778,-0.043,0,0,0,25398,2021-01-15 19:05:21:923
0.16,-9.778,-0.043,0,0,0,25408,2021-01-15 19:05:21:933
0.16,-9.778,-0.043,0,0,0,25422,2021-01-15 19:05:21:947
0.16,-9.778,-0.043,0,0,0,25429,2021-01-15 19:05:21:954
0.16,-9.778,-0.043,0,0,0,25438,2021-01-15 19:05:21:963
0.17,-9.795,-0.043,0,0,0,25448,2021-01-15 19:05:21:973
0.17,-9.795,-0.043,0,0,0,25458,2021-01-15 19:05:21:983
0.17,-9.795,-0.043,0,0,0,25468,2021-01-15 19:05:21:993
0.17,-9.795,-0.043,0,0,0,25477,2021-01-15 19:05:22:002
0.17,-9.795,-0.043,0,0,0,25489,2021-01-15 19:05:22:014
0.175,-9.79,-0.053,0,0,0,25498,2021-01-15 19:05:22:023
0.175,-9.79,-0.053,0,0,0,25508,2021-01-15 19:05:22:033
0.175,-9.79,-0.053,0,0,0,25521,2021-01-15 19:05:22:046
0.175,-9.79,-0.053,0,0,0,25528,2021-01-15 19:05:22:053
0.175,-9.79,-0.053,0,0,0,25538,2021-01-15 19:05:22:063
0.175,-9.79,-0.053,0,0,0,25547,2021-01-15 19:05:22:072
0.175,-9.79,-0.053,0,0,0,25559,2021-01-15 19:05:22:084
0.156,-9.795,-0.055,0,0,0,25568,2021-01-15 19:05:22:093
0.156,-9.795,-0.055,0,0,0,25578,2021-01-15 19:05:22:103
0.156,-9.795,-0.055,0,0,0,25589,2021-01-15 19:05:22:114
0.156,-9.795,-0.055,0,0,0,25598,2021-01-15 19:05:22:123
0.156,-9.795,-0.055,0,0,0,25607,2021-01-15 19:05:22:132
0.18,-9.793,-0.041,0,0,0,25618,2021-01-15 19:05:22:143
0.18,-9.793,-0.041,0,0,0,25628,2021-01-15 19:05:22:153
0.18,-9.793,-0.041,0,0,0,25638,2021-01-15 19:05:22:163
0.18,-9.793,-0.041,0,0,0,25647,2021-01-15 19:05:22:172
0.18,-9.793,-0.041,0,0,0,25658,2021-01-15 19:05:22:183
0.18,-9.793,-0.041,0,0,0,25669,2021-01-15 19:05:22:194
0.165,-9.785,-0.048,0,0,0,25678,2021-01-15 19:05:22:203
0.165,-9.785,-0.048,0,0,0,25687,2021-01-15 19:05:22:212
0.165,-9.785,-0.048,0,0,0,25698,2021-01-15 19:05:22:223
0.165,-9.785,-0.048,0,0,0,25708,2021-01-15 19:05:22:233
0.165,-9.785,-0.048,0,0,0,25718,2021-01-15 19:05:22:243
0.165,-9.785,-0.048,0,0,0,25728,2021-01-15 19:05:22:253
0.153,-9.802,-0.067,0,0,0,25738,2021-01-15 19:05:22:263
0.153,-9.802,-0.067,0,0,0,25748,2021-01-15 19:05:22:273
0.153,-9.802,-0.067,0,0,0,25757,2021-01-15 19:05:22:282
0.153,-9.802,-0.067,0,0,0,25768,2021-01-15 19:05:22:293
0.153,-9.802,-0.067,0,0,0,25778,2021-01-15 19:05:22:303
0.153,-9.802,-0.067,0,-0.001,0,25788,2021-01-15 19:05:22:313
0.17,-9.783,-0.055,0,-0.001,0,25798,2021-01-15 19:05:22:323
0.17,-9.783,-0.055,0,-0.001,0,25808,2021-01-15 19:05:22:333
0.17,-9.783,-0.055,0,-0.001,0,25818,2021-01-15 19:05:22:343
0.17,-9.783,-0.055,0,-0.001,0,25828,2021-01-15 19:05:22:353
0.17,-9.783,-0.055,0,-0.001,0,25838,2021-01-15 19:05:22:363
0.17,-9.783,-0.055,0,-0.001,0,25847,2021-01-15 19:05:22:372
0.163,-9.781,-0.048,0,-0.001,0,25858,2021-01-15 19:05:22:383
0.163,-9.781,-0.048,0,-0.001,0,25868,2021-01-15 19:05:22:393
0.163,-9.781,-0.048,0,-0.001,0,25879,2021-01-15 19:05:22:404
0.163,-9.781,-0.048,0,-0.001,0,25888,2021-01-15 19:05:22:413
0.163,-9.781,-0.048,0,-0.001,0,25898,2021-01-15 19:05:22:423
0.163,-9.781,-0.048,0,0,0,25908,2021-01-15 19:05:22:433
0.172,-9.781,-0.034,0,0,0,25919,2021-01-15 19:05:22:444
0.172,-9.781,-0.034,0,0,0,25928,2021-01-15 19:05:22:453
0.172,-9.781,-0.034,0,0,0,25938,2021-01-15 19:05:22:463
0.172,-9.781,-0.034,0,0,0,25948,2021-01-15 19:05:22:473
0.172,-9.781,-0.034,0,0,0,25958,2021-01-15 19:05:22:483
0.172,-9.781,-0.034,0,0,0,25968,2021-01-15 19:05:22:493
0.177,-9.785,-0.045,0,0,0,25978,2021-01-15 19:05:22:503
0.177,-9.785,-0.045,0,0,0,25988,2021-01-15 19:05:22:513
0.177,-9.785,-0.045,0,0,0,25998,2021-01-15 19:05:22:523
0.177,-9.785,-0.045,0,0,0,26008,2021-01-15 19:05:22:533
0.177,-9.785,-0.045,0,0,0,26018,2021-01-15 19:05:22:543
0.177,-9.785,-0.045,0,0,0,26028,2021-01-15 19:05:22:553
0.148,-9.79,-0.045,0,0,0,26038,2021-01-15 19:05:22:563
0.148,-9.79,-0.045,0,0,0,26048,2021-01-15 19:05:22:573
0.148,-9.79,-0.045,0,0,0,26058,2021-01-15 19:05:22:583
0.148,-9.79,-0.045,0,0,0,26072,2021-01-15 19:05:22:597
0.148,-9.79,-0.045,0,0,0,26078,2021-01-15 19:05:22:603
0.148,-9.79,-0.045,0,0,0,26089,2021-01-15 19:05:22:614
0.148,-9.79,-0.045,0,0,0,26097,2021-01-15 19:05:22:622
0.168,-9.797,-0.055,0,0,0,26107,2021-01-15 19:05:22:632
0.168,-9.797,-0.055,0,0,0,26118,2021-01-15 19:05:22:643
0.168,-9.797,-0.055,0,0,0,26128,2021-01-15 19:05:22:653
0.168,-9.797,-0.055,0,0,0,26140,2021-01-15 19:05:22:665
0.168,-9.797,-0.055,0,-0.001,0,26148,2021-01-15 19:05:22:673
0.168,-9.797,-0.055,0,-0.001,0,26158,2021-01-15 19:05:22:683
0.172,-9.783,-0.053,0,-0.001,0,26168,2021-01-15 19:05:22:693
0.172,-9.783,-0.053,0,-0.001,0,26178,2021-01-15 19:05:22:703
0.172,-9.783,-0.053,0,-0.001,0,26188,2021-01-15 19:05:22:713
0.172,-9.783,-0.053,0,-0.001,0,26198,2021-01-15 19:05:22:723
0.172,-9.783,-0.053,0,-0.001,0,26209,2021-01-15 19:05:22:734
0.165,-9.795,-0.057,0,-0.001,0,26218,2021-01-15 19:05:22:743
0.165,-9.795,-0.057,0,-0.001,0,26229,2021-01-15 19:05:22:754
0.165,-9.795,-0.057,0,-0.001,0,26239,2021-01-15 19:05:22:764
0.165,-9.795,-0.057,0,-0.001,0,26248,2021-01-15 19:05:22:773
0.165,-9.795,-0.057,0,-0.001,0,26258,2021-01-15 19:05:22:783
0.165,-9.795,-0.057,0,0,0,26268,2021-01-15 19:05:22:793
0.165,-9.795,-0.057,0,0,0,26278,2021-01-15 19:05:22:803
0.172,-9.788,-0.048,0,0,0,26288,2021-01-15 19:05:22:813
0.172,-9.788,-0.048,0,0,0,26299,2021-01-15 19:05:22:824
0.172,-9.788,-0.048,0,0,0,26307,2021-01-15 19:05:22:832
0.172,-9.788,-0.048,0,0,0,26317,2021-01-15 19:05:22:842
0.172,-9.788,-0.048,0,0,0,26328,2021-01-15 19:05:22:853
0.172,-9.788,-0.048,0,0,0,26340,2021-01-15 19:05:22:865
0.168,-9.795,-0.041,0,0,0,26348,2021-01-15 19:05:22:873
0.168,-9.795,-0.041,0,0,0,26359,2021-01-15 19:05:22:884
0.168,-9.795,-0.041,0,0,0,26367,2021-01-15 19:05:22:892
0.168,-9.795,-0.041,0,0,0,26378,2021-01-15 19:05:22:903
0.168,-9.795,-0.041,0,0,0,26391,2021-01-15 19:05:22:916
0.172,-9.785,-0.048,0,0,0,26401,2021-01-15 19:05:22:926
0.172,-9.785,-0.048,0,0,0,26408,2021-01-15 19:05:22:933
0.172,-9.785,-0.048,0,0,0,26418,2021-01-15 19:05:22:943
0.172,-9.785,-0.048,0,0,0,26428,2021-01-15 19:05:22:953
0.172,-9.785,-0.048,0,0,0,26446,2021-01-15 19:05:22:971
0.172,-9.785,-0.048,0,0,0,26448,2021-01-15 19:05:22:973
0.16,-9.783,-0.062,0,0,0,26464,2021-01-15 19:05:22:989
0.16,-9.783,-0.062,0,0,0,26468,2021-01-15 19:05:22:993
0.16,-9.783,-0.062,0,0,0,26478,2021-01-15 19:05:23:003
0.16,-9.783,-0.062,0,0,0,26491,2021-01-15 19:05:23:016
0.16,-9.783,-0.062,0,0,0,26498,2021-01-15 19:05:23:023
0.16,-9.783,-0.062,0,0,0,26508,2021-01-15 19:05:23:033
0.16,-9.783,-0.062,0,0,0,26518,2021-01-15 19:05:23:043
0.182,-9.785,-0.026,0,0,0,26528,2021-01-15 19:05:23:053
0.182,-9.785,-0.026,0,0,0,26540,2021-01-15 19:05:23:065
0.182,-9.785,-0.026,0,0,0,26548,2021-01-15 19:05:23:073
0.182,-9.785,-0.026,0,0,0,26558,2021-01-15 19:05:23:083
0.182,-9.785,-0.026,0,0,0,26568,2021-01-15 19:05:23:093
0.182,-9.785,-0.026,0,0,0,26578,2021-01-15 19:05:23:103
0.165,-9.797,-0.062,0,0,0,26589,2021-01-15 19:05:23:114
0.165,-9.797,-0.062,0,0,0,26598,2021-01-15 19:05:23:123
0.165,-9.797,-0.062,0,0,0,26608,2021-01-15 19:05:23:133
0.165,-9.797,-0.062,0,0,0,26618,2021-01-15 19:05:23:143
0.165,-9.797,-0.062,0,0,0,26631,2021-01-15 19:05:23:156
0.165,-9.797,-0.062,0,0,0,26638,2021-01-15 19:05:23:163
0.175,-9.793,-0.067,0,0,0,26647,2021-01-15 19:05:23:172
0.175,-9.793,-0.067,0,0,0,26658,2021-01-15 19:05:23:183
0.175,-9.793,-0.067,0,0,0,26668,2021-01-15 19:05:23:193
0.175,-9.793,-0.067,0,0,0,26678,2021-01-15 19:05:23:203
0.175,-9.793,-0.067,0,0,0,26688,2021-01-15 19:05:23:213
0.175,-9.797,-0.043,0,0,0,26698,2021-01-15 19:05:23:223
0.175,-9.797,-0.043,0,0,0,26708,2021-01-15 19:05:23:233
0.175,-9.797,-0.043,0,0,0,26718,2021-01-15 19:05:23:243
0.175,-9.797,-0.043,0,0,0,26728,2021-01-15 19:05:23:253
0.175,-9.797,-0.043,0,0,0,26740,2021-01-15 19:05:23:265
0.175,-9.797,-0.043,0,0,0,26748,2021-01-15 19:05:23:273
0.175,-9.797,-0.043,0,0,0,26758,2021-01-15 19:05:23:283
0.187,-9.785,-0.055,0,0,0,26767,2021-01-15 19:05:23:292
0.187,-9.785,-0.055,0,0,0,26778,2021-01-15 19:05:23:303
0.187,-9.785,-0.055,0,0,0,26790,2021-01-15 19:05:23:315
0.187,-9.785,-0.055,0,0,0,26798,2021-01-15 19:05:23:323
0.187,-9.785,-0.055,0,0,0,26808,2021-01-15 19:05:23:333
0.187,-9.785,-0.055,0,0,0,26818,2021-01-15 19:05:23:343
0.187,-9.785,-0.055,0,0,0,26828,2021-01-15 19:05:23:353
0.168,-9.795,-0.053,0,0,0,26847,2021-01-15 19:05:23:372
0.168,-9.795,-0.053,0,0,0,26848,2021-01-15 19:05:23:373
0.168,-9.795,-0.053,0,0,0,26858,2021-01-15 19:05:23:383
0.168,-9.795,-0.053,0,0,0,26868,2021-01-15 19:05:23:393
0.168,-9.795,-0.053,0,0,0,26881,2021-01-15 19:05:23:406
0.168,-9.795,-0.053,0,0,0,26892,2021-01-15 19:05:23:417
0.168,-9.795,-0.053,0,0,0,26902,2021-01-15 19:05:23:427
0.168,-9.795,-0.053,0,0,0,26909,2021-01-15 19:05:23:434
0.168,-9.795,-0.053,0,0,0,26919,2021-01-15 19:05:23:444
0.165,-9.79,-0.05,0,0,0,26928,2021-01-15 19:05:23:453
0.165,-9.79,-0.05,0,-0.001,0,26939,2021-01-15 19:05:23:464
0.165,-9.79,-0.05,0,-0.001,0,26951,2021-01-15 19:05:23:476
0.165,-9.79,-0.05,0,-0.001,0,26958,2021-01-15 19:05:23:483
0.165,-9.79,-0.05,0,-0.001,0,26968,2021-01-15 19:05:23:493
0.165,-9.79,-0.05,0,-0.001,0,26980,2021-01-15 19:05:23:505
0.177,-9.773,-0.048,0,-0.001,0,26988,2021-01-15 19:05:23:513
0.177,-9.773,-0.048,0,-0.001,0,27000,2021-01-15 19:05:23:525
0.177,-9.773,-0.048,0,-0.001,0,27008,2021-01-15 19:05:23:533
0.177,-9.773,-0.048,0,-0.001,0,27017,2021-01-15 19:05:23:542
0.177,-9.773,-0.048,0,-0.001,0,27028,2021-01-15 19:05:23:553
0.177,-9.773,-0.048,0,-0.001,0,27038,2021-01-15 19:05:23:563
0.165,-9.776,-0.05,0,-0.001,0,27047,2021-01-15 19:05:23:572
0.165,-9.776,-0.05,0,-0.001,0,27058,2021-01-15 19:05:23:583
0.165,-9.776,-0.05,0,-0.001,0,27068,2021-01-15 19:05:23:593
0.165,-9.776,-0.05,0,-0.001,0,27078,2021-01-15 19:05:23:603
0.165,-9.776,-0.05,0,-0.001,0,27088,2021-01-15 19:05:23:613
0.165,-9.776,-0.05,0,-0.001,0,27098,2021-01-15 19:05:23:623
0.168,-9.785,-0.05,0,-0.001,0,27108,2021-01-15 19:05:23:633
0.168,-9.785,-0.05,0,-0.001,0,27118,2021-01-15 19:05:23:643
0.168,-9.785,-0.05,0,-0.001,0,27128,2021-01-15 19:05:23:653
0.168,-9.785,-0.05,0,-0.001,0,27138,2021-01-15 19:05:23:663
0.168,-9.785,-0.05,0,-0.001,0,27147,2021-01-15 19:05:23:672
0.168,-9.785,-0.05,0,-0.001,0,27161,2021-01-15 19:05:23:686
0.172,-9.783,-0.041,0,-0.001,0,27168,2021-01-15 19:05:23:693
0.172,-9.783,-0.041,0,-0.001,0,27178,2021-01-15 19:05:23:703
0.172,-9.783,-0.041,0,-0.001,0,27188,2021-01-15 19:05:23:713
0.172,-9.783,-0.041,0,-0.001,0,27198,2021-01-15 19:05:23:723
0.172,-9.783,-0.041,0,-0.001,0,27208,2021-01-15 19:05:23:733
0.172,-9.783,-0.041,0,-0.001,0,27218,2021-01-15 19:05:23:743
0.172,-9.788,-0.062,0,-0.001,0,27230,2021-01-15 19:05:23:755
0.172,-9.788,-0.062,0,-0.001,0,27239,2021-01-15 19:05:23:764
0.172,-9.788,-0.062,0,-0.001,0,27248,2021-01-15 19:05:23:773
0.172,-9.788,-0.062,0,-0.001,0,27258,2021-01-15 19:05:23:783
0.172,-9.788,-0.062,0,-0.001,0,27268,2021-01-15 19:05:23:793
0.172,-9.788,-0.062,0,-0.001,0,27277,2021-01-15 19:05:23:802
0.172,-9.773,-0.057,0,0,0,27288,2021-01-15 19:05:23:813
